"","V1"
"10152990462307242","10.8171473-10.73012121984-10.7929997-10.816938324444"
"10152992690035834","10.8171473-10.7711897-10.813112038302-10.8171473-10.7827902"
"10152996048661116","10.729411608643-10.8171473-10.772277371056-10.8171473-10.8171473-10.8171473"
"10153004755491600","10.766129429041-10.8171473-10.777698260699-10.78392654-10.777698260699-10.767313098301-10.766129429041-10.8171473-10.8171473-10.767313098301-10.816938324444-10.766129429041-10.772821261302-10.7694"
"10153041441822692","10.766129429041-10.7899704-10.730744814924-10.780833333333-10.8171473-10.7929997-10.77575491212"
"10153041441842692","10.7777824-10.730744814924-10.7929997"
"10153044635366260","10.790258594234-10.790258594234-10.790258594234"
"10153048340186370","10.7829504-10.7829504-10.730744814924-10.816874263333-21.06324963-10.7829504"
"10153059125551986","10.766129429041-10.767313098301-10.78392654-10.767313098301-10.766129429041-10.7929997-10.782853210143-10.767313098301-10.772821261302-10.767313098301-10.767313098301-10.767313098301-10.767313098301"
"10153063356420870","10.779788-10.777698260699-10.8171473"
"10153066498476856","10.771507966836-10.806337345686-10.729411608643-10.730852785315-10.780833333333-10.8171473-10.7750301"
"10153066498481856","10.7771196-10.7771196-10.766129429041-10.780833333333-10.76612200006"
"10153087578571528","10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.772821261302"
"10153088552791432","10.790258594234-10.779934425415-10.8171473-10.766129429041-10.772277371056-10.8050785-10.8171473-10.816938324444"
"10153097323836416","10.777698260699-10.779934425415-10.8171473-10.816874263333-10.7677002-10.8171473-10.766129429041-10.767313098301"
"10153126913826560","10.777698260699-10.779492333935-10.766129429041-10.7771196-10.8171473-10.729458797101-10.8171473"
"10153130330237600","10.779934425415-10.776406017273-10.8171473-10.816874263333-10.8171473"
"10153155659355952","10.766129429041-10.790258594234-10.8171473-10.766129429041-10.7929997-10.8171473-10.8171473"
"10153156353977020","10.8171473-10.773447283294"
"10153181210401806","10.806337345686-10.729411608643-10.8171473-10.806337345686"
"10153201469391724","10.7711897-10.7829504-10.780833333333-10.813112038302-10.8171473-10.7769519588-10.8171473-10.76612200006-10.727359179346"
"10153201528484072","10.7819004-10.77688321548-10.7829504-10.777603336811"
"10153223487504104","10.8171473-10.790258594234-10.7769519588-10.7929997-10.816874263333-10.779148221547"
"10153226865297686","10.766129429041-10.777698260699-10.780833333333-10.8171473-10.766129429041-10.8171473-10.727359179346"
"10153237903319632","10.7736902-10.78722-10.780524473274-10.775833333333"
"10153245622198310","10.779788-10.777698260699-10.767003764258-10.728783919759-10.767313098301-10.813112038302-10.7769519588-10.7694-10.767313098301-10.767313098301"
"10153266330537772","10.767313098301-10.767313098301-10.767313098301-10.767313098301"
"10153273396716476","10.766129429041-10.777698260699-10.779934425415-10.813112038302"
"10153276223956818","10.766129429041-10.7899704-10.729411608643-10.730852785315-10.77877128763-10.775833333333-10.730744814924-10.803321980356-10.7694-10.795495589442-10.75-10.795495589442"
"10153282800112404","10.7829504-10.729411608643-10.779934425415-10.8171473-10.816874263333-10.727359179346"
"10153284053635922","10.790258594234-10.790258594234-10.790258594234-10.790258594234-10.790258594234-10.790258594234"
"10153290034836794","10.730744814924-10.780833333333-10.726910700135-10.797913712459-10.729451347451-10.7829504"
"10153290224126296","10.7694-10.779934425415-10.790258594234-10.772393308507-10.8171473"
"10153293507876268","10.777698260699-10.8171473-10.772971993709-10.732723982941-10.777698260699-10.8171473"
"10153299074271312","10.768915165541-10.779492333935-10.730744814924-10.7929997-10.79423034573"
"10153310309248652","10.771507966836-10.768915165541-10.7829504-10.7829504-10.7829504-10.7694-10.7829504-10.729411608643-10.7907801-10.8171473-10.7837296-10.779148221547-10.806337345686-21.06324963-10.7807903"
"10153310334628652","10.771507966836-10.7771196-10.8171473"
"10153324409318412","10.7829504-10.729411608643-10.8171473"
"10153341186553096","10.766129429041-10.777698260699-10.779788-10.777698260699-10.790258594234-10.8171473-10.766129429041-10.8171473"
"10153344650455368","10.7777824-10.730852785315-10.730744814924-10.779934425415-10.780833333333-10.7769519588-10.779492333935-10.797913712459-10.76612200006-10.755595133788-10.779148221547-21.06324963"
"10153350961903406","10.7771196-10.777329760768-10.8171473-10.766129429041-10.8171473-10.790258594234-10.8171473"
"10153353888003212","10.806337345686-10.730744814924-10.8585741-10.726910700135-10.7856503"
"10153368680850820","10.8171473-10.7929997-10.790258594234-10.76612200006-10.790258594234"
"10153370424487568","10.780833333333-10.8171473-10.7769519588-10.816938324444-10.726910700135"
"10153376953424540","10.78392654-10.780833333333-10.8171473"
"10153388021858882","10.730744814924-10.780833333333-10.7907801-21.06324963-10.806337345686"
"10153395973948004","10.75-10.75-10.795495589442-10.795495589442-10.75-10.795495589442"
"10153414105677772","10.766129429041-10.777329760768-10.8171473-10.766129429041-10.7929997-10.772821261302-10.8171473-10.8171473-10.816938324444"
"10153425952533532","10.771507966836-10.7694-10.776406017273-10.806337345686-10.7774496-10.777698260699-10.779934425415-10.790258594234-10.780833333333-10.813112038302-10.8171473-10.8171473-10.76612200006-10.8171473-10.777347060613"
"10153435705113800","10.8171473-10.7929997-10.8171473-10.8171473-10.8171473"
"10153469925288704","10.767313098301-10.777698260699-10.790258594234-10.8171473-10.8171473-10.8171473"
"10153484425141130","10.7736902-10.7777824-10.8585741-10.778616976189-10.755595133788-10.7829504-10.779973522098"
"10153519394574760","10.771507966836-10.771507966836-10.7711897-10.8171473-10.7677002"
"10153533951254902","10.766129429041-10.8171473-10.766129429041-10.782853210143-10.767313098301-10.772821261302"
"10153534752532024","10.767313098301-10.790258594234-10.777698260699-10.779492333935-10.7929997-10.772821261302-10.794960714911-10.8171473-10.779148221547-10.772821261302-10.8171473-10.767313098301"
"10153547880549724","10.779934425415-10.795590790197-10.8585741-10.816874263333-10.816938324444-10.726910700135"
"10153605854314404","10.766129429041-10.8171473-10.790258594234-10.779934425415-10.766129429041-10.816938324444"
"10153606275521140","10.7822027-21.01124483185-10.813112038302-10.7769519588-10.797913712459-10.8171473-21.06324963-10.801555428539-10.808119400078"
"10153622703677420","10.780833333333-10.8171473"
"10153623207422850","10.7819004-10.771507966836-10.771507966836-10.7843752-10.7829504-10.806337345686-10.8171473-10.771507966836-10.772393308507-10.8171473-10.7829504-10.779148221547-10.7844439"
"10153633400425090","10.7694-10.779788-10.8171473-10.767313098301-10.816938324444"
"10153643066820446","10.779788-10.766129429041-10.782853210143-10.772821261302-10.767313098301"
"10153656879559360","10.7829504-10.7829504-10.779934425415-10.8585741-21.06324963"
"10153657263787436","10.766129429041-10.7769519588-10.714489331958-10.816874263333-10.714489331958"
"10153668551858992","10.7829504-10.729411608643-10.755595133788-10.7829504-10.779148221547-10.8068469617-21.06324963"
"10153669267841768","10.780833333333-10.8171473-10.797913712459-10.76612200006-10.727359179346"
"10153675682520196","10.8171473-10.8171473-10.729411608643-10.8171473-10.8171473-10.8171473"
"10153690797835270","10.766129429041-10.762200730909-10.730852785315-10.730744814924-10.780833333333-10.8171473"
"10153696797762902","10.766129429041-10.779934425415-10.7929997-10.772393308507-10.76612200006-10.816938324444"
"10153698074600904","10.80534-10.8171473-10.766129429041-10.766129429041-10.8171473"
"10153710102894362","10.763370132014-10.7829504-10.7694-10.779934425415-10.741962426559-10.79258767-10.773447283294-10.795663625-10.816938324444-10.7903776-10.769518934128-10.777537591563-10.804634796667"
"10153716337652708","10.794960714911-10.773911031032-10.727359179346"
"10153716637132428","10.779934425415-10.777698260699-10.777698260699-10.790258594234-10.777698260699-10.8171473-10.766129429041-10.7677002-10.804790805609"
"10153723643566798","10.779934425415-10.780775419592-10.767003764258-10.7769519588-10.766129429041-10.7704268"
"10153726677929154","10.7899704-10.813112038302-10.8171473-10.8171473-10.8171473"
"10153728221469138","10.729509080508-10.779492333935-10.773278596056-10.777698260699-10.777698260699-10.8068469617-10.777698260699-10.801555428539-10.808119400078"
"10153731740018430","10.766129429041-10.7843752-10.8171473-10.767313098301-10.7694-10.779788-10.767313098301-10.779934425415-10.766129429041-10.7929997-10.767313098301-10.767313098301-10.7677002-10.8171473-10.816938324444-10.766129429041-10.772821261302-10.78071470058-10.767313098301-10.804790805609"
"10153736767877580","10.7701492-10.730852785315-10.779492333935-10.797913712459"
"10153737899247416","10.771507966836-10.771507966836-10.777698260699-10.786747676749-10.767313098301-10.813112038302-10.773278596056-10.8171473-10.777347060613-10.7844439-10.804790805609"
"10153741069899468","10.7771196-10.766129429041-10.780833333333-10.767313098301-10.813112038302"
"10153741180982604","10.8171473-10.8585741-10.726910700135-10.738611111111-10.801555428539-10.726910700135-10.808119400078"
"10153747645909914","10.779788-10.777537591563-10.730852785315-10.730744814924-10.780833333333-10.813112038302-10.7769519588-10.779492333935-10.8171473-10.7829504-10.7677002-21.06324963-10.726910700135"
"10153751415924284","10.779934425415-10.77014849532-10.779934425415-10.7736902-10.766129429041-10.7843752-10.7822027-10.768915165541-10.777698260699-10.7903566-21.01124483185-10.7694-10.768915165541-10.7903566-10.763370132014-10.776406017273-10.766129429041-10.7899704-10.7829504-10.777537591563-10.7903776-10.729411608643-10.780524473274-10.779934425415-10.805812795616-10.767313098301-10.813112038302-10.729411608643-10.7694-10.7769519588-10.779492333935-10.766129429041-10.8171473-10.794960714911-10.75-10.8171473-10.72790167305-10.75-10.781373055482"
"10153752244601672","10.766129429041-10.7843752-10.7694-10.7711897-10.7929997-10.816874263333-10.8171473-10.777347060613"
"10153754658813910","10.7899704-10.8585741-10.7694-10.7837296-10.779148221547"
"10153755845573958","10.779934425415-10.779492333935-10.8050785-10.773447283294-10.8171473-10.791655570391"
"10153779246487718","10.729411608643-10.730852785315-10.730744814924-10.780833333333-10.775833333333-10.8585741-10.779148221547"
"10153783828136156","10.7829504-10.7899704-10.779934425415-10.8171473-21.024166666667"
"10153784229920844","10.7711897-10.779934425415-10.766129429041-10.7929997-10.8050785-10.8050785-10.777347060613"
"10153788894819760","10.7899704-10.779934425415-10.816874263333"
"10153788903552612","10.870628935757-10.7829504-10.730744814924-10.7907801-10.779492333935-10.7694"
"10153797046377316","10.7694-10.790258594234-10.7837296-10.797913712459-10.773447283294"
"10153807490879052","10.7929997-10.8171473-10.767313098301"
"10153813028960160","10.777329760768-10.7711897-10.777698260699-10.797913712459-10.7771196-10.8171473-10.8171473"
"10153813407509456","10.8171473-10.7929997-10.8050785"
"10153823124241424","10.776406017273-10.730744814924-10.813112038302-10.775833333333"
"10153831388074548","10.766129429041-10.78392654-10.766129429041-10.76612200006"
"10153833278944880","10.779788-10.8171473-10.78392654-10.7829504-10.808919285811-10.8171473"
"10153841092772164","10.7829504-10.729411608643-10.779934425415-10.8171473-10.8171473-10.8171473-10.76612200006-10.816874263333-10.8171473-10.777347060613-10.8171473"
"10153841103967164","10.7829504-10.8171473-10.775833333333-10.8585741-10.726910700135-10.768691126163-10.874420983149-10.755595133788-10.797576829595"
"10153868264978394","10.766129429041-10.777329760768-10.767313098301-10.780833333333-10.767313098301-10.813112038302-10.8171473-10.8171473-10.8068469617-10.782853210143"
"10153929665572150","10.771507966836-10.771507966836-10.7843752-10.7829504-10.7711897-10.8171473-10.77688321548-10.7844439"
"10153988694744416","10.766129429041-10.780833333333-10.726910700135-10.7929997-10.7856503-10.738611111111-10.727359179346"
"10154272093655640","10.777537591563-10.763370132014-10.7899704-10.730852785315-10.8013144"
"10154321324818976","10.766129429041-10.766129429041-10.766129429041-10.76612200006"
"10154374403413206","10.7771196-10.771507966836-10.7903566-10.766129429041-10.786747676749-10.786692605721"
"10154473043293356","10.7777824-10.790258594234-10.730852785315-10.813112038302-21.024166666667"
"10154517926014896","10.7899704-10.7940111-10.730852785315-10.813112038302-10.8171473-10.7769519588-10.803321980356-10.803321980356-10.7694-10.7899704-10.7878103-10.8171473-10.8068469617-10.774620909332"
"10154519468584656","10.777537591563-10.7829504-10.813112038302-10.794493595506-10.7829504"
"10154524365635200","10.8171473-10.766129429041-10.777698260699-10.777329760768-10.779788-10.78392654-10.790258594234-10.767313098301-10.8171473-10.766129429041-10.772821261302-10.767313098301-10.7713156-10.8171473"
"10156140617200234","10.779934425415-10.7837296-10.816874263333-10.77575491212"
"10156191108435322","10.766129429041-10.8171473-10.7711897-10.779934425415-10.8171473-10.766129429041-10.8171473-10.8050785-10.8171473-10.816938324444"
"10156211139680372","10.766129429041-10.766129429041-10.7929997-10.714489331958-10.8171473"
"10156214240925150","10.7899704-10.780833333333-10.8171473-10.8585741-10.79423034573-10.8171473"
"10156215105995148","10.790258594234-10.8171473"
"10156254906580254","10.766129429041-10.8171473-10.790258594234-10.766231434599"
"10156254955480254","10.7822027-10.7829504-10.78392654-10.779934425415-10.767313098301-10.813112038302-10.8171473-10.766129429041-10.7929997-10.790258594234-10.8050785-10.767313098301-10.816874263333-10.7677002-10.777347060613-10.777537591563"
"10156274708970026","10.7822027-10.7711897-10.780833333333-10.766129429041-10.816874263333-10.7797878"
"10156275909650188","10.7807903-10.762200730909-10.8585741-10.816874263333-10.7807903-10.7807903"
"10156321553805612","10.730852785315-10.730744814924-10.726910700135-10.76612200006-10.816874263333-10.777603336811"
"10200902674007276","10.7899704-10.7774496-10.729411608643-10.730852785315-10.8171473-10.726910700135-10.779492333935-10.7837296"
"10201000202243140","10.7899704-10.8585741-10.779492333935-10.755595133788-10.774620909332"
"10201015086295200","10.7899704-10.730744814924-10.779934425415-10.755595133788"
"10201072616415430","10.726910700135-10.803321980356-10.779492333935-10.741962426559-10.8068469617-10.816938324444"
"10201078861170444","10.7694-10.779934425415-10.76612200006-10.8171473-10.7799597"
"10201144172402116","10.7829504-10.7777824-10.777537591563-10.766129429041-10.7899704-10.78722-10.7829504-10.729411608643-10.780524473274-10.730744814924-10.780833333333-10.813112038302-10.8171473-10.775833333333-10.8585741-10.726910700135-10.766129429041-10.801144417231-10.755595133788-10.726910700135"
"10201186044170432","10.77014849532-10.7694-10.7899704-10.730744814924-10.779934425415-10.8171473-10.8585741-10.726910700135-10.741962426559-10.766129429041-10.76612200006-10.7677002"
"10201268432310336","10.766129429041-10.779788-10.784353675246-10.8171473-10.767313098301"
"10203425458676264","10.7777824-10.777698260699-10.730852785315-10.813112038302-10.8171473-10.8585741"
"10203554816911166","10.766129429041-10.767313098301-10.766129429041-10.8171473-10.8068469617"
"10203574088072956","10.729509080508-10.726910700135-10.779973522098-10.8068469617-10.816938324444-10.801555428539"
"10203577386353640","10.7777824-10.730852785315-10.775833333333-10.730744814924-10.780833333333-10.8585741-10.779492333935"
"10203630983613656","10.775833333333-10.726910700135-10.803321980356-10.803321980356-10.779492333935-10.803321980356-10.741962426559-10.803321980356-10.766129429041-10.79258767-10.79258767-10.7694-10.738611111111-10.8068469617-10.816938324444-10.801555428539-10.808119400078"
"10203670881130844","10.766129429041-10.726910700135-10.741962426559-10.79258767-10.773447283294-10.8068469617-10.7807903"
"10203678931132960","10.7819004-10.779934425415-10.780833333333-10.813112038302-10.7677002-10.816938324444-10.794493595506-10.789192-10.726910700135"
"10203702016269164","10.779788-10.780833333333-10.766129429041-10.767313098301"
"10203703875315630","10.777698260699-10.780833333333-10.766129429041-10.766129429041-10.8171473"
"10203766654366184","10.766129429041-10.8171473-10.790258594234-10.777698260699-10.790258594234-10.8171473-10.790258594234-10.790258594234-10.790258594234-10.790258594234-10.790258594234-10.816874263333-10.790258594234"
"10203811038515184","10.779973522098"
"10203899223959452","10.766129429041-10.7899704-10.730852785315-10.803321980356-10.7730503-10.801555428539"
"10203920567654304","10.7940111-10.795590790197-10.7929997"
"10204228643111060","10.766129429041-10.730744814924-10.779492333935-10.8171473-10.779148221547"
"10204386209410140","10.7940111-10.730852785315-10.797913712459-10.8171473-10.726910700135"
"10204592990854242","10.7694-10.729411608643-10.8171473-10.779492333935-10.8171473-10.779148221547-10.8068469617-10.8171473-10.726910700135"
"10204593667675148","10.7899704-10.7829504-10.779934425415-10.780833333333-10.726910700135"
"10204729072301058","10.7807903-10.766129429041-10.7694-10.768915165541-10.777698260699-10.790258594234-10.779934425415-10.780833333333-10.723758905799"
"10204775413655520","10.7829504-10.7829504-10.7829504-10.729411608643-10.7699318"
"10204997278839772","10.7694-10.762200730909-10.7940111-10.730744814924-10.780833333333-10.795663625-10.792438"
"10205001769545590","10.7940111-10.730744814924-10.803321980356-10.803321980356"
"10205019083865914","10.730744814924-10.726910700135-10.797913712459-10.806337345686"
"10205028919306292","10.777698260699-10.8171473-10.7769519588-10.7929997-10.76612200006-10.779973522098"
"10205062572675940","10.768915165541-10.730744814924"
"10205069014635460","10.768915165541-10.766129429041-10.797913712459-10.773447283294-10.779973522098-10.8068469617"
"10205073172818132","10.777698260699-10.777698260699-10.777329760768-10.8171473-10.777698260699-10.777698260699-10.8171473-10.772821261302-10.777698260699-10.777698260699-10.777698260699-10.777698260699-10.777698260699-10.777698260699"
"10205166958160524","10.766129429041-10.767313098301-10.766129429041-21.024166666667-10.767313098301-10.8171473"
"10205219808671022","10.7829504-10.7829504-10.8171473-10.7929997-10.8171473"
"10205269977773026","10.730852785315-10.730744814924-10.780833333333-10.767009837608-10.8585741-10.726910700135"
"10205346874292204","10.77014849532-10.7829504-10.755595133788-21.06324963-10.7829504"
"10205548979939908","10.766129429041-10.78392654-10.7711897-10.729509080508-10.767003764258-10.730744814924-10.728783919759-10.780833333333-10.813112038302-10.7771196-10.772821261302-10.726910700135"
"10205552697719988","10.780833333333-10.7899704"
"10205575887304120","10.7694-10.762200730909-10.730852785315-10.7677002"
"10205636675692430","10.730744814924-10.8585741-10.773447283294-10.755595133788-10.777603336811-10.7723155"
"10205683042099392","10.730744814924-10.8585741-10.7827902-10.804150856204-10.72790167305"
"10205718333372740","10.766129429041-10.767313098301-10.767313098301-10.767313098301-10.8171473-10.771507966836-10.8171473-10.767313098301-10.790258594234-10.767313098301"
"10205719556888440","10.7835903-10.766129429041-10.762200730909-10.729411608643-10.775833333333-10.7694-10.797913712459-10.8066225-10.755595133788-10.77563-10.7829504-10.789192-10.7829504-10.79423034573"
"10206099764397372","10.7807903-10.775833333333-10.79258767-10.797913712459"
"10206125243384078","10.767313098301-10.8171473-10.766129429041-10.8171473-10.7837296-10.8171473"
"10206312278599288","10.766129429041-10.7829504-10.779934425415-10.8171473-10.755595133788-10.806337345686"
"10206520107474128","10.730744814924-10.768005814299-10.755595133788-10.78322577-10.808119400078"
"10206591154950032","10.766129429041-10.7899704-10.780775419592-10.7940111-10.730852785315-10.730744814924-10.780833333333-10.7907801-10.813112038302-10.8171473"
"10206675349096016","10.779934425415-10.8171473-10.8171473"
"10206676763871176","10.766129429041-10.8171473-10.780833333333-10.8171473-10.766129429041-10.816874263333-10.8171473-10.8171473"
"10206697151760876","10.766129429041-10.7829504-10.8171473-10.7929997-10.7878704"
"10206701344885306","10.7899704-10.779934425415-10.8171473-10.775833333333-10.7769519588-10.726910700135-10.816938324444"
"10206711260834818","10.763370132014-10.7899704-10.8585741"
"10206735805886704","10.7829504-10.8585741-10.797913712459"
"10206769779817844","10.7694-10.729411608643-10.780833333333-10.8171473-10.7929997-10.77688321548-10.7844439-10.727359179346"
"10206845188181044","10.803321980356-10.7694-10.7694-10.7694"
"10206906030262832","10.779934425415-10.766129429041-10.767313098301-10.7711897-10.777537591563-10.729411608643-10.813112038302-10.8171473-10.766129429041-10.7929997-10.779148221547-10.727359179346"
"10206911325935004","10.7771196-10.8171473-10.816874263333-10.737977"
"10206931739944972","10.806337345686-10.729411608643-10.730744814924-10.779934425415-10.75-10.779148221547"
"10206933236042764","10.7829504-10.7899704-10.779934425415-10.779492333935-10.7837296-10.76612200006-10.7829504"
"10206940758694626","10.767313098301-10.7711897-10.8171473-10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.767313098301"
"10206973584310896","10.766129429041-10.78392654-10.790258594234-10.777698260699-10.790258594234-10.767313098301-10.76612200006-10.767313098301-10.766129429041-10.790258594234"
"10206986654458100","10.813112038302-10.7929997-10.766129429041-10.75"
"10207020555863952","10.779492333935-10.730744814924-10.780833333333-10.7694-10.79258767-10.79258767"
"10207084942978434","10.730852785315-10.730744814924-10.8585741-10.726910700135-10.7694"
"10207127847588396","10.771507966836-10.729263275524-10.78722-10.729509080508-10.767003764258-10.8585741-10.726910700135-10.8009071-10.797913712459-10.7771196-10.719959234777-10.766129429041-10.8171473-10.772821261302-10.7677002-10.8171473"
"10207132453048284","10.768915165541-10.768915165541-10.730852785315-10.7929997-10.723758905799-10.79423034573"
"10207136204300960","10.8171473-10.766129429041-10.772393308507-10.8171473-10.766129429041"
"10207251346258638","10.8171473-10.780833333333-10.767313098301-10.813112038302-10.8171473-10.816874263333-10.8171473-10.794493595506"
"10207277981655010","10.7771196-10.766129429041-10.7694-10.766129429041-10.8171473-10.767313098301"
"10207326510268268","21.01124483185-10.780833333333-10.79258767-10.79423034573"
"10207385429809336","10.730852785315-10.8171473-10.7929997-10.8171473"
"10207499109051276","10.780833333333-10.813112038302-10.7769519588-10.8585741-10.779492333935-10.7694"
"10207601009280318","10.8171473-10.8171473-10.766129429041-10.7929997-10.767313098301"
"10207609490173880","10.766129429041-10.779934425415-10.780833333333-10.8171473-10.816874263333-10.8171473-10.8171473"
"10207612348565034","10.766129429041-10.772393308507-10.8171473-10.726910700135"
"10207685184145314","10.7807903-10.779934425415-10.8585741-10.754866934655-10.7807903-10.801555428539-10.726910700135"
"10207702997793848","10.8171473-10.78392654-10.813112038302-10.767313098301"
"10207755797275748","10.7777824-10.730744814924-10.8585741-10.779148221547"
"10207756435687272","10.7829504-10.730744814924-10.780833333333-10.767313098301-10.766129429041-10.7827902"
"10207762050950072","10.7829504-10.7829504-10.7829504-10.7829504-10.806337345686-10.7829504-10.7677002-21.06324963"
"10207808222461364","10.77474481135-10.768915165541-10.7899704-10.7694-10.780775419592-10.729411608643-10.7940111-10.784353675246-10.780833333333-10.7907801-10.7841091-10.833641635469-10.8009071-10.7929997-10.8474672-10.779148221547-10.73918240875-10.778132866053"
"10207817906867864","10.7694-10.780833333333-10.8171473-10.797913712459-21.024166666667-10.7837296-10.773447283294-10.7799597"
"10207850030708344","10.7694-10.7777824-10.7929997-10.755595133788"
"10207877629719492","10.77014849532-10.768915165541-10.7899704-10.730744814924-10.8171473"
"10207895985695968","10.7829571025-10.8171473-10.7929997"
"10207898863450544","10.7822027-10.7829504-10.7829504-10.7829504-10.730744814924-10.8171473-10.7929997-10.723758905799-10.8171473-21.06324963-10.8171473"
"10207918056730800","10.813112038302-10.8171473-10.767313098301-10.75-10.767313098301-10.794493595506-10.767313098301-10.767313098301"
"10207929526377796","10.777698260699-10.8171473-10.8171473-10.816874263333-10.777698260699-10.766129429041-10.8171473"
"10207933931007486","10.766129429041-10.777698260699-10.767313098301-10.777329760768-10.779788-10.8171473-10.777698260699-10.767313098301-10.8171473-10.766129429041-10.772821261302-10.8171473-10.767313098301-10.777698260699-10.767313098301-10.816938324444-10.772821261302-10.777698260699"
"10207963509542492","10.729411608643-10.7940111-10.730744814924-10.780833333333-10.726910700135-10.8171473-10.755595133788-21.06324963-10.7903776-10.7829504"
"10207996027920444","10.771507966836-10.8171473-10.762200730909-10.786747676749-10.786776699514"
"10208002161591044","10.790258594234-10.790258594234-10.8171473-10.790258594234-10.790258594234"
"10208020264844684","10.7771196-10.7829504-10.768915165541-10.777698260699-10.7711897-10.777698260699-10.729411608643-10.80534-10.779934425415-10.8171473-10.766129429041-10.7929997-10.7694-10.772821261302-10.8171473-10.81589517-10.816874263333-10.8171473-10.8171473-10.772821261302"
"10208059095264416","10.766129429041-10.767313098301-10.8171473-10.7711897-10.767313098301-10.766129429041-10.767313098301-10.767313098301-10.772821261302-10.767313098301-10.772821261302-10.767313098301-10.7694-10.767313098301-10.767313098301"
"10208078682148132","10.7899704-10.7829504-10.780524473274-10.779934425415-10.8171473-10.79423034573-21.024166666667-10.8171473-10.773447283294-10.8171473-10.78071470058"
"10208087026644044","10.777698260699-10.771507966836-10.8171473-10.8171473-10.7677002-10.786776699514"
"10208120816637952","10.779934425415-10.8171473-10.786776699514-10.779934425415-10.8171473"
"10208195572269488","10.766129429041-10.772821261302-10.8171473-10.766129429041"
"10208234558489760","10.779788-10.790258594234-10.767313098301-10.8171473-10.777698260699-10.816938324444"
"10208238589109344","10.796220788824-10.77474481135-10.76096798517-10.781205500709-10.791722808333-10.7899704-10.78722-10.730852785315-10.780833333333-10.7907801-10.768005814299-10.726910700135-10.803321980356-10.8009071-10.8554313"
"10208405224394930","10.777698260699-10.8171473-10.8171473-10.816874263333"
"10208407897934040","10.777698260699-10.768915165541-10.7903566-10.7777824-10.8171473"
"10208414823997746","10.766129429041-10.813112038302-10.8171473-10.766129429041-10.8171473"
"10208420553861558","10.7829504-10.7829504-10.780833333333-10.723758905799-10.7837296-10.76612200006-21.06324963-10.774620909332"
"10208430697551840","10.7829504-10.730744814924-10.780833333333-10.8585741-10.8050785-10.755595133788-21.06324963"
"10208496661360448","10.771507966836-10.780833333333-10.726910700135-10.779148221547-10.7677002-21.06324963"
"10208559060040840","10.777698260699-10.8171473-10.779934425415-10.779148221547"
"10208568709241672","10.775833333333-10.8171473-10.714489331958-10.816874263333-10.714489331958-10.816938324444"
"10208623231044876","10.766129429041-10.779788-10.779492333935-10.779934425415-10.780833333333-10.8171473-10.726910700135-10.766129429041-10.8171473-10.779148221547-10.781373055482"
"10208700531257840","10.7694-10.7940111-10.775833333333-10.730744814924-10.779492333935-10.7694-10.7677002"
"10208734314814326","10.7694-10.78392654-10.7929997-10.8171473-10.777347060613-10.777347060613"
"10209519409279776","10.785859280932"
