"","V1"
"10153066498481856","106.6994095-106.6994095-106.70763201883-106.75694444444-106.70758258023"
"10153087578571528","106.70713766289-106.70713766289-106.70713766289-106.70713766289-106.70473966781"
"10153088552791432","106.69894492325-106.70304728673-106.7296753-106.70763201883-106.70199855042-106.7365646-106.7296753-106.72993509444"
"10153097323836416","106.70481190705-106.70304728673-106.7296753-106.72984182833-106.6963425-106.7296753-106.70763201883-106.70713766289"
"10153126913826560","106.70481190705-106.6992957846-106.70763201883-106.6994095-106.7296753-106.72176687014-106.7296753"
"10153130330237600","106.70304728673-106.70323161522-106.7296753-106.72984182833-106.7296753"
"10153155659355952","106.70763201883-106.69894492325-106.7296753-106.70763201883-106.7110663-106.7296753-106.7296753"
"10153156353977020","106.7296753-106.69424160194"
"10153181210401806","106.68779625368-106.6950871708-106.7296753-106.68779625368"
"10153201469391724","106.6943283-106.7047577-106.75694444444-106.84798991-106.7296753-106.68970151-106.7296753-106.70758258023-106.72054156228"
"10153201528484072","106.6968613-106.69817908478-106.7047577-106.7021118103"
"10153223487504104","106.7296753-106.69894492325-106.68970151-106.7110663-106.72984182833-106.69565677643"
"10153226865297686","106.70763201883-106.70481190705-106.75694444444-106.7296753-106.70763201883-106.7296753-106.72054156228"
"10153237903319632","106.6986313-106.6867828-106.68817578305-106.7015"
"10153245622198310","106.7075272-106.70481190705-106.70736002973-106.72381019257-106.70713766289-106.84798991-106.68970151-106.682-106.70713766289-106.70713766289"
"10153266330537772","106.70713766289-106.70713766289-106.70713766289-106.70713766289"
"10153273396716476","106.70763201883-106.70481190705-106.70304728673-106.84798991"
"10153276223956818","106.70763201883-106.7022018-106.6950871708-106.72197311559-106.70636264325-106.7015-106.72180771764-106.68441398812-106.682-106.69599040222-106.66667-106.69599040222"
"10153282800112404","106.7047577-106.6950871708-106.70304728673-106.7296753-106.72984182833-106.72054156228"
"10153284053635922","106.69894492325-106.69894492325-106.69894492325-106.69894492325-106.69894492325-106.69894492325"
"10153290034836794","106.72180771764-106.75694444444-106.71979033289-106.64089067849-106.70329029588-106.7047577"
"10153290224126296","106.682-106.70304728673-106.69894492325-106.69890864563-106.7296753"
"10153293507876268","106.70481190705-106.7296753-106.70325279236-106.70860254412-106.70481190705-106.7296753"
"10153299074271312","106.7014299221-106.6992957846-106.72180771764-106.7110663-106.71903735585"
"10153310309248652","106.70405848694-106.7014299221-106.7047577-106.7047577-106.7047577-106.682-106.7047577-106.6950871708-106.705658-106.7296753-106.6946564-106.69565677643-106.68779625368-105.90870925333-106.6988678"
"10153310334628652","106.70405848694-106.6994095-106.7296753"
"10153324409318412","106.7047577-106.6950871708-106.7296753"
"10153341186553096","106.70763201883-106.70481190705-106.7075272-106.70481190705-106.69894492325-106.7296753-106.70763201883-106.7296753"
"10153344650455368","106.6811295-106.72197311559-106.72180771764-106.70304728673-106.75694444444-106.68970151-106.6992957846-106.64089067849-106.70758258023-106.69050920894-106.69565677643-105.90870925333"
"10153350961903406","106.6994095-106.70410661004-106.7296753-106.70763201883-106.7296753-106.69894492325-106.7296753"
"10153353888003212","106.68779625368-106.72180771764-106.7607056-106.71979033289-106.6930771"
"10153368680850820","106.7296753-106.7110663-106.69894492325-106.70758258023-106.69894492325"
"10153370424487568","106.75694444444-106.7296753-106.68970151-106.72993509444-106.71979033289"
"10153376953424540","106.68439116-106.75694444444-106.7296753"
"10153388021858882","106.72180771764-106.75694444444-106.705658-105.90870925333-106.68779625368"
"10153395973948004","106.66667-106.66667-106.69599040222-106.69599040222-106.66667-106.69599040222"
"10153414105677772","106.70763201883-106.70410661004-106.7296753-106.70763201883-106.7110663-106.70473966781-106.7296753-106.7296753-106.72993509444"
"10153425952533532","106.70405848694-106.682-106.70323161522-106.68779625368-106.6644058-106.70481190705-106.70304728673-106.69894492325-106.75694444444-106.84798991-106.7296753-106.7296753-106.70758258023-106.7296753-106.70667421438"
"10153435705113800","106.7296753-106.7110663-106.7296753-106.7296753-106.7296753"
"10153469925288704","106.70713766289-106.70481190705-106.69894492325-106.7296753-106.7296753-106.7296753"
"10153484425141130","106.6986313-106.6811295-106.7607056-106.69129653645-106.69050920894-106.7047577-106.70682529841"
"10153519394574760","106.70405848694-106.70405848694-106.6943283-106.7296753-106.6963425"
"10153533951254902","106.70763201883-106.7296753-106.70763201883-106.70531167299-106.70713766289-106.70473966781"
"10153534752532024","106.70713766289-106.69894492325-106.70481190705-106.6992957846-106.7110663-106.70473966781-106.67857839176-106.7296753-106.69565677643-106.70473966781-106.7296753-106.70713766289"
"10153547880549724","106.70304728673-106.65482121754-106.7607056-106.72984182833-106.72993509444-106.71979033289"
"10153605854314404","106.70763201883-106.7296753-106.69894492325-106.70304728673-106.70763201883-106.72993509444"
"10153606275521140","106.6972809-105.84945089507-106.84798991-106.68970151-106.64089067849-106.7296753-105.90870925333-106.61765917017-106.70286708101"
"10153622703677420","106.75694444444-106.7296753"
"10153623207422850","106.6968613-106.70405848694-106.70405848694-106.6961517-106.7047577-106.68779625368-106.7296753-106.70405848694-106.69890864563-106.7296753-106.7047577-106.69565677643-106.7025299"
"10153633400425090","106.682-106.7075272-106.7296753-106.70713766289-106.72993509444"
"10153643066820446","106.7075272-106.70763201883-106.70531167299-106.70473966781-106.70713766289"
"10153656879559360","106.7047577-106.7047577-106.70304728673-106.7607056-105.90870925333"
"10153657263787436","106.70763201883-106.68970151-106.72973920659-106.72984182833-106.72973920659"
"10153668551858992","106.7047577-106.6950871708-106.69050920894-106.7047577-106.69565677643-106.63438665959-105.90870925333"
"10153669267841768","106.75694444444-106.7296753-106.64089067849-106.70758258023-106.72054156228"
"10153675682520196","106.7296753-106.7296753-106.6950871708-106.7296753-106.7296753-106.7296753"
"10153690797835270","106.70763201883-106.64913793909-106.72197311559-106.72180771764-106.75694444444-106.7296753"
"10153696797762902","106.70763201883-106.70304728673-106.7110663-106.69890864563-106.70758258023-106.72993509444"
"10153698074600904","106.73616-106.7296753-106.70763201883-106.70763201883-106.7296753"
"10153710102894362","106.67917191982-106.7047577-106.682-106.70304728673-106.69495011742-106.690557775-106.69424160194-106.654713825-106.72993509444-106.7098236-106.67707108758-106.7034455236-106.75099489833"
"10153716337652708","106.67857839176-106.70483096313-106.72054156228"
"10153716637132428","106.70304728673-106.70481190705-106.70481190705-106.69894492325-106.70481190705-106.7296753-106.70763201883-106.6963425-106.73236115646"
"10153723643566798","106.70304728673-106.68613586022-106.70736002973-106.68970151-106.70763201883-106.7045288"
"10153726677929154","106.7022018-106.84798991-106.7296753-106.7296753-106.7296753"
"10153728221469138","106.69324462937-106.6992957846-106.70602634292-106.70481190705-106.70481190705-106.63438665959-106.70481190705-106.61765917017-106.70286708101"
"10153731740018430","106.70763201883-106.6961517-106.7296753-106.70713766289-106.682-106.7075272-106.70713766289-106.70304728673-106.70763201883-106.7110663-106.70713766289-106.70713766289-106.6963425-106.7296753-106.72993509444-106.70763201883-106.70473966781-106.69005801642-106.70713766289-106.73236115646"
"10153736767877580","106.6924667-106.72197311559-106.6992957846-106.64089067849"
"10153737899247416","106.70405848694-106.70405848694-106.70481190705-106.70509726977-106.70713766289-106.84798991-106.70602634292-106.7296753-106.70667421438-106.7025299-106.73236115646"
"10153741069899468","106.6994095-106.70763201883-106.75694444444-106.70713766289-106.84798991"
"10153741180982604","106.7296753-106.7607056-106.71979033289-106.72638888889-106.61765917017-106.71979033289-106.70286708101"
"10153747645909914","106.7075272-106.7034455236-106.72197311559-106.72180771764-106.75694444444-106.84798991-106.68970151-106.6992957846-106.7296753-106.7047577-106.6963425-105.90870925333-106.71979033289"
"10153751415924284","106.70304728673-106.69241100724-106.70304728673-106.6986313-106.70763201883-106.6961517-106.6972809-106.7014299221-106.70481190705-106.67379-105.84945089507-106.682-106.7014299221-106.67379-106.67917191982-106.70323161522-106.70763201883-106.7022018-106.7047577-106.7034455236-106.7098236-106.6950871708-106.68817578305-106.70304728673-106.75143820838-106.70713766289-106.84798991-106.6950871708-106.682-106.68970151-106.6992957846-106.70763201883-106.7296753-106.67857839176-106.66667-106.7296753-106.71813203764-106.66667-106.70011027527"
"10153752244601672","106.70763201883-106.6961517-106.682-106.6943283-106.7110663-106.72984182833-106.7296753-106.70667421438"
"10153754658813910","106.7022018-106.7607056-106.682-106.6946564-106.69565677643"
"10153755845573958","106.70304728673-106.6992957846-106.7365646-106.69424160194-106.7296753-106.70059578034"
"10153779246487718","106.6950871708-106.72197311559-106.72180771764-106.75694444444-106.7015-106.7607056-106.69565677643"
"10153783828136156","106.7047577-106.7022018-106.70304728673-106.7296753-105.85777777778"
"10153784229920844","106.6943283-106.70304728673-106.70763201883-106.7110663-106.7365646-106.7365646-106.70667421438"
"10153788894819760","106.7022018-106.70304728673-106.72984182833"
"10153788903552612","106.78988917542-106.7047577-106.72180771764-106.705658-106.6992957846-106.682"
"10153797046377316","106.682-106.69894492325-106.6946564-106.64089067849-106.69424160194"
"10153807490879052","106.7110663-106.7296753-106.70713766289"
"10153813028960160","106.70410661004-106.6943283-106.70481190705-106.64089067849-106.6994095-106.7296753-106.7296753"
"10153813407509456","106.7296753-106.7110663-106.7365646"
"10153823124241424","106.70323161522-106.72180771764-106.84798991-106.7015"
"10153831388074548","106.70763201883-106.68439116-106.70763201883-106.70758258023"
"10153833278944880","106.7075272-106.7296753-106.68439116-106.7047577-106.73345281553-106.7296753"
"10153841092772164","106.7047577-106.6950871708-106.70304728673-106.7296753-106.7296753-106.7296753-106.70758258023-106.72984182833-106.7296753-106.70667421438-106.7296753"
"10153841103967164","106.7047577-106.7296753-106.7015-106.7607056-106.71979033289-106.65757266552-106.79841756821-106.69050920894-106.72109375332"
"10153868264978394","106.70763201883-106.70410661004-106.70713766289-106.75694444444-106.70713766289-106.84798991-106.7296753-106.7296753-106.63438665959-106.70531167299"
"10153929665572150","106.70405848694-106.70405848694-106.6961517-106.7047577-106.6943283-106.7296753-106.69817908478-106.7025299"
"10153988694744416","106.70763201883-106.75694444444-106.71979033289-106.7110663-106.6930771-106.72638888889-106.72054156228"
"10154272093655640","106.7034455236-106.67917191982-106.7022018-106.72197311559-106.6559067"
"10154321324818976","106.70763201883-106.70763201883-106.70763201883-106.70758258023"
"10154374403413206","106.6994095-106.70405848694-106.67379-106.70763201883-106.70509726977-106.69990136463"
"10154473043293356","106.6811295-106.69894492325-106.72197311559-106.84798991-105.85777777778"
"10154517926014896","106.7022018-106.6806717-106.72197311559-106.84798991-106.7296753-106.68970151-106.68441398812-106.68441398812-106.682-106.7022018-106.6969528-106.7296753-106.63438665959-106.70280163624"
"10154519468584656","106.7034455236-106.7047577-106.84798991-106.68070414717-106.7047577"
"10154524365635200","106.7296753-106.70763201883-106.70481190705-106.70410661004-106.7075272-106.68439116-106.69894492325-106.70713766289-106.7296753-106.70763201883-106.70473966781-106.70713766289-106.7024765-106.7296753"
"10156140617200234","106.70304728673-106.6946564-106.72984182833-106.70338059091"
"10156191108435322","106.70763201883-106.7296753-106.6943283-106.70304728673-106.7296753-106.70763201883-106.7296753-106.7365646-106.7296753-106.72993509444"
"10156211139680372","106.70763201883-106.70763201883-106.7110663-106.72973920659-106.7296753"
"10156214240925150","106.7022018-106.75694444444-106.7296753-106.7607056-106.71903735585-106.7296753"
"10156215105995148","106.69894492325-106.7296753"
"10156254906580254","106.70763201883-106.7296753-106.69894492325-106.69932707024"
"10156254955480254","106.6972809-106.7047577-106.68439116-106.70304728673-106.70713766289-106.84798991-106.7296753-106.70763201883-106.7110663-106.69894492325-106.7365646-106.70713766289-106.72984182833-106.6963425-106.70667421438-106.7034455236"
"10156274708970026","106.6972809-106.6943283-106.75694444444-106.70763201883-106.72984182833-106.7075298"
"10156275909650188","106.6988678-106.64913793909-106.7607056-106.72984182833-106.6988678-106.6988678"
"10156321553805612","106.72197311559-106.72180771764-106.71979033289-106.70758258023-106.72984182833-106.7021118103"
"10200902674007276","106.7022018-106.6644058-106.6950871708-106.72197311559-106.7296753-106.71979033289-106.6992957846-106.6946564"
"10201000202243140","106.7022018-106.7607056-106.6992957846-106.69050920894-106.70280163624"
"10201015086295200","106.7022018-106.72180771764-106.70304728673-106.69050920894"
"10201072616415430","106.71979033289-106.68441398812-106.6992957846-106.69495011742-106.63438665959-106.72993509444"
"10201078861170444","106.682-106.70304728673-106.70758258023-106.7296753-106.7036972"
"10201144172402116","106.7047577-106.6811295-106.7034455236-106.70763201883-106.7022018-106.6867828-106.7047577-106.6950871708-106.68817578305-106.72180771764-106.75694444444-106.84798991-106.7296753-106.7015-106.7607056-106.71979033289-106.70763201883-106.65750606728-106.69050920894-106.71979033289"
"10201186044170432","106.69241100724-106.682-106.7022018-106.72180771764-106.70304728673-106.7296753-106.7607056-106.71979033289-106.69495011742-106.70763201883-106.70758258023-106.6963425"
"10201268432310336","106.70763201883-106.7075272-106.68145883296-106.7296753-106.70713766289"
"10203425458676264","106.6811295-106.70481190705-106.72197311559-106.84798991-106.7296753-106.7607056"
"10203554816911166","106.70763201883-106.70713766289-106.70763201883-106.7296753-106.63438665959"
"10203574088072956","106.69324462937-106.71979033289-106.70682529841-106.63438665959-106.72993509444-106.61765917017"
"10203577386353640","106.6811295-106.72197311559-106.7015-106.72180771764-106.75694444444-106.7607056-106.6992957846"
"10203630983613656","106.7015-106.71979033289-106.68441398812-106.68441398812-106.6992957846-106.68441398812-106.69495011742-106.68441398812-106.70763201883-106.690557775-106.690557775-106.682-106.72638888889-106.63438665959-106.72993509444-106.61765917017-106.70286708101"
"10203670881130844","106.70763201883-106.71979033289-106.69495011742-106.690557775-106.69424160194-106.63438665959-106.6988678"
"10203678931132960","106.6968613-106.70304728673-106.75694444444-106.84798991-106.6963425-106.72993509444-106.68070414717-106.684784-106.71979033289"
"10203702016269164","106.7075272-106.75694444444-106.70763201883-106.70713766289"
"10203703875315630","106.70481190705-106.75694444444-106.70763201883-106.70763201883-106.7296753"
"10203766654366184","106.70763201883-106.7296753-106.69894492325-106.70481190705-106.69894492325-106.7296753-106.69894492325-106.69894492325-106.69894492325-106.69894492325-106.69894492325-106.72984182833-106.69894492325"
"10203811038515184","106.70682529841"
"10203899223959452","106.70763201883-106.7022018-106.72197311559-106.68441398812-106.693573-106.61765917017"
"10203920567654304","106.6806717-106.65482121754-106.7110663"
"10204228643111060","106.70763201883-106.72180771764-106.6992957846-106.7296753-106.69565677643"
"10204386209410140","106.6806717-106.72197311559-106.64089067849-106.7296753-106.71979033289"
"10204592990854242","106.682-106.6950871708-106.7296753-106.6992957846-106.7296753-106.69565677643-106.63438665959-106.7296753-106.71979033289"
"10204593667675148","106.7022018-106.7047577-106.70304728673-106.75694444444-106.71979033289"
"10204729072301058","106.6988678-106.70763201883-106.682-106.7014299221-106.70481190705-106.69894492325-106.70304728673-106.75694444444-106.72028048706"
"10204775413655520","106.7047577-106.7047577-106.7047577-106.6950871708-106.7057571"
"10204997278839772","106.682-106.64913793909-106.6806717-106.72180771764-106.75694444444-106.654713825-106.711407"
"10205001769545590","106.6806717-106.72180771764-106.68441398812-106.68441398812"
"10205019083865914","106.72180771764-106.71979033289-106.64089067849-106.68779625368"
"10205028919306292","106.70481190705-106.7296753-106.68970151-106.7110663-106.70758258023-106.70682529841"
"10205062572675940","106.7014299221-106.72180771764"
"10205069014635460","106.7014299221-106.70763201883-106.64089067849-106.69424160194-106.70682529841-106.63438665959"
"10205073172818132","106.70481190705-106.70481190705-106.70410661004-106.7296753-106.70481190705-106.70481190705-106.7296753-106.70473966781-106.70481190705-106.70481190705-106.70481190705-106.70481190705-106.70481190705-106.70481190705"
"10205166958160524","106.70763201883-106.70713766289-106.70763201883-105.85777777778-106.70713766289-106.7296753"
"10205219808671022","106.7047577-106.7047577-106.7296753-106.7110663-106.7296753"
"10205269977773026","106.72197311559-106.72180771764-106.75694444444-106.68780966473-106.7607056-106.71979033289"
"10205346874292204","106.69241100724-106.7047577-106.69050920894-105.90870925333-106.7047577"
"10205548979939908","106.70763201883-106.68439116-106.6943283-106.69324462937-106.70736002973-106.72180771764-106.72381019257-106.75694444444-106.84798991-106.6994095-106.70473966781-106.71979033289"
"10205552697719988","106.75694444444-106.7022018"
"10205575887304120","106.682-106.64913793909-106.72197311559-106.6963425"
"10205636675692430","106.72180771764-106.7607056-106.69424160194-106.69050920894-106.7021118103-106.7040522"
"10205683042099392","106.72180771764-106.7607056-106.6828308-106.65611311028-106.71813203764"
"10205718333372740","106.70763201883-106.70713766289-106.70713766289-106.70713766289-106.7296753-106.70405848694-106.7296753-106.70713766289-106.69894492325-106.70713766289"
"10205719556888440","106.684227-106.70763201883-106.64913793909-106.6950871708-106.7015-106.682-106.64089067849-106.713295-106.69050920894-106.6883392-106.7047577-106.684784-106.7047577-106.71903735585"
"10206099764397372","106.6988678-106.7015-106.690557775-106.64089067849"
"10206125243384078","106.70713766289-106.7296753-106.70763201883-106.7296753-106.6946564-106.7296753"
"10206312278599288","106.70763201883-106.7047577-106.70304728673-106.7296753-106.69050920894-106.68779625368"
"10206520107474128","106.72180771764-106.69215903458-106.69050920894-106.69111664667-106.70286708101"
"10206591154950032","106.70763201883-106.7022018-106.68613586022-106.6806717-106.72197311559-106.72180771764-106.75694444444-106.705658-106.84798991-106.7296753"
"10206675349096016","106.70304728673-106.7296753-106.7296753"
"10206676763871176","106.70763201883-106.7296753-106.75694444444-106.7296753-106.70763201883-106.72984182833-106.7296753-106.7296753"
"10206697151760876","106.70763201883-106.7047577-106.7296753-106.7110663-106.7029114"
"10206701344885306","106.7022018-106.70304728673-106.7296753-106.7015-106.68970151-106.71979033289-106.72993509444"
"10206711260834818","106.67917191982-106.7022018-106.7607056"
"10206735805886704","106.7047577-106.7607056-106.64089067849"
"10206769779817844","106.682-106.6950871708-106.75694444444-106.7296753-106.7110663-106.69817908478-106.7025299-106.72054156228"
"10206845188181044","106.68441398812-106.682-106.682-106.682"
"10206906030262832","106.70304728673-106.70763201883-106.70713766289-106.6943283-106.7034455236-106.6950871708-106.84798991-106.7296753-106.70763201883-106.7110663-106.69565677643-106.72054156228"
"10206911325935004","106.6994095-106.7296753-106.72984182833-106.7249069"
"10206931739944972","106.68779625368-106.6950871708-106.72180771764-106.70304728673-106.66667-106.69565677643"
"10206933236042764","106.7047577-106.7022018-106.70304728673-106.6992957846-106.6946564-106.70758258023-106.7047577"
"10206940758694626","106.70713766289-106.6943283-106.7296753-106.70713766289-106.70713766289-106.70713766289-106.70713766289-106.70713766289-106.70713766289"
"10206973584310896","106.70763201883-106.68439116-106.69894492325-106.70481190705-106.69894492325-106.70713766289-106.70758258023-106.70713766289-106.70763201883-106.69894492325"
"10206986654458100","106.84798991-106.7110663-106.70763201883-106.66667"
"10207020555863952","106.6992957846-106.72180771764-106.75694444444-106.682-106.690557775-106.690557775"
"10207084942978434","106.72197311559-106.72180771764-106.7607056-106.71979033289-106.682"
"10207127847588396","106.70405848694-106.69489410451-106.6867828-106.69324462937-106.70736002973-106.7607056-106.71979033289-106.6754532-106.64089067849-106.6994095-106.70079259775-106.70763201883-106.7296753-106.70473966781-106.6963425-106.7296753"
"10207132453048284","106.7014299221-106.7014299221-106.72197311559-106.7110663-106.72028048706-106.71903735585"
"10207136204300960","106.7296753-106.70763201883-106.69890864563-106.7296753-106.70763201883"
"10207251346258638","106.7296753-106.75694444444-106.70713766289-106.84798991-106.7296753-106.72984182833-106.7296753-106.68070414717"
"10207277981655010","106.6994095-106.70763201883-106.682-106.70763201883-106.7296753-106.70713766289"
"10207326510268268","105.84945089507-106.75694444444-106.690557775-106.71903735585"
"10207385429809336","106.72197311559-106.7296753-106.7110663-106.7296753"
"10207499109051276","106.75694444444-106.84798991-106.68970151-106.7607056-106.6992957846-106.682"
"10207601009280318","106.7296753-106.7296753-106.70763201883-106.7110663-106.70713766289"
"10207609490173880","106.70763201883-106.70304728673-106.75694444444-106.7296753-106.72984182833-106.7296753-106.7296753"
"10207612348565034","106.70763201883-106.69890864563-106.7296753-106.71979033289"
"10207685184145314","106.6988678-106.70304728673-106.7607056-106.66573171477-106.6988678-106.61765917017-106.71979033289"
"10207702997793848","106.7296753-106.68439116-106.84798991-106.70713766289"
"10207755797275748","106.6811295-106.72180771764-106.7607056-106.69565677643"
"10207756435687272","106.7047577-106.72180771764-106.75694444444-106.70713766289-106.70763201883-106.6828308"
"10207762050950072","106.7047577-106.7047577-106.7047577-106.7047577-106.68779625368-106.7047577-106.6963425-105.90870925333"
"10207808222461364","106.70077253668-106.7014299221-106.7022018-106.682-106.68613586022-106.6950871708-106.6806717-106.68145883296-106.75694444444-106.705658-106.6842346-106.65038104754-106.6754532-106.7110663-106.7708851-106.69565677643-106.70040222875-106.7038158335"
"10207817906867864","106.682-106.75694444444-106.7296753-106.64089067849-105.85777777778-106.6946564-106.69424160194-106.7036972"
"10207850030708344","106.682-106.6811295-106.7110663-106.69050920894"
"10207877629719492","106.69241100724-106.7014299221-106.7022018-106.72180771764-106.7296753"
"10207895985695968","106.68816763083-106.7296753-106.7110663"
"10207898863450544","106.6972809-106.7047577-106.7047577-106.7047577-106.72180771764-106.7296753-106.7110663-106.72028048706-106.7296753-105.90870925333-106.7296753"
"10207918056730800","106.84798991-106.7296753-106.70713766289-106.66667-106.70713766289-106.68070414717-106.70713766289-106.70713766289"
"10207929526377796","106.70481190705-106.7296753-106.7296753-106.72984182833-106.70481190705-106.70763201883-106.7296753"
"10207933931007486","106.70763201883-106.70481190705-106.70713766289-106.70410661004-106.7075272-106.7296753-106.70481190705-106.70713766289-106.7296753-106.70763201883-106.70473966781-106.7296753-106.70713766289-106.70481190705-106.70713766289-106.72993509444-106.70473966781-106.70481190705"
"10207963509542492","106.6950871708-106.6806717-106.72180771764-106.75694444444-106.71979033289-106.7296753-106.69050920894-105.90870925333-106.7098236-106.7047577"
"10207996027920444","106.70405848694-106.7296753-106.64913793909-106.70509726977-106.70510203067"
"10208002161591044","106.69894492325-106.69894492325-106.7296753-106.69894492325-106.69894492325"
"10208020264844684","106.6994095-106.7047577-106.7014299221-106.70481190705-106.6943283-106.70481190705-106.6950871708-106.73616-106.70304728673-106.7296753-106.70763201883-106.7110663-106.682-106.70473966781-106.7296753-106.72802696-106.72984182833-106.7296753-106.7296753-106.70473966781"
"10208059095264416","106.70763201883-106.70713766289-106.7296753-106.6943283-106.70713766289-106.70763201883-106.70713766289-106.70713766289-106.70473966781-106.70713766289-106.70473966781-106.70713766289-106.682-106.70713766289-106.70713766289"
"10208078682148132","106.7022018-106.7047577-106.68817578305-106.70304728673-106.7296753-106.71903735585-105.85777777778-106.7296753-106.69424160194-106.7296753-106.69005801642"
"10208087026644044","106.70481190705-106.70405848694-106.7296753-106.7296753-106.6963425-106.70510203067"
"10208120816637952","106.70304728673-106.7296753-106.70510203067-106.70304728673-106.7296753"
"10208195572269488","106.70763201883-106.70473966781-106.7296753-106.70763201883"
"10208234558489760","106.7075272-106.69894492325-106.70713766289-106.7296753-106.70481190705-106.72993509444"
"10208238589109344","106.6722132054-106.70077253668-106.68227894974-106.68571436457-106.65384453997-106.7022018-106.6867828-106.72197311559-106.75694444444-106.705658-106.69215903458-106.71979033289-106.68441398812-106.6754532-106.6241884"
"10208405224394930","106.70481190705-106.7296753-106.7296753-106.72984182833"
"10208407897934040","106.70481190705-106.7014299221-106.67379-106.6811295-106.7296753"
"10208414823997746","106.70763201883-106.84798991-106.7296753-106.70763201883-106.7296753"
"10208420553861558","106.7047577-106.7047577-106.75694444444-106.72028048706-106.6946564-106.70758258023-105.90870925333-106.70280163624"
"10208430697551840","106.7047577-106.72180771764-106.75694444444-106.7607056-106.7365646-106.69050920894-105.90870925333"
"10208496661360448","106.70405848694-106.75694444444-106.71979033289-106.69565677643-106.6963425-105.90870925333"
"10208559060040840","106.70481190705-106.7296753-106.70304728673-106.69565677643"
"10208568709241672","106.7015-106.7296753-106.72973920659-106.72984182833-106.72973920659-106.72993509444"
"10208623231044876","106.70763201883-106.7075272-106.6992957846-106.70304728673-106.75694444444-106.7296753-106.71979033289-106.70763201883-106.7296753-106.69565677643-106.70011027527"
"10208700531257840","106.682-106.6806717-106.7015-106.72180771764-106.6992957846-106.682-106.6963425"
"10208734314814326","106.682-106.68439116-106.7110663-106.7296753-106.70667421438-106.70667421438"
"10209519409279776","106.70283202505"
